transaction_id,revenue_at_risk,risk_score,risk_level,root_cause,action,reason,expected_recovery,recovery_probability,intervention_cost,requires_human_approval,policy_checks,stopping_reason,confidence
txn_39bc88b4,11206.0,50,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,4482.4,0.4,2,False,[],,30.0
txn_b3bf5b15,39300.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,13755.0,0.35,2,False,[],,45.0
txn_c80ffe79,20743.0,40,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,15557.25,0.75,5,False,[],,75.0
txn_a2a33203,20035.0,40,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,6010.5,0.3,2,False,[],,30.0
txn_c3be6e33,38682.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,13538.7,0.35,2,False,[],,45.0
txn_bd6ca3f5,26852.0,55,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 25 days overdue (escalation stage),13426.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,50.0
txn_79ae1457,22161.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,7756.35,0.35,2,False,[],,45.0
txn_4525d156,36046.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,14418.4,0.4,2,False,[],,40.0
txn_521f42c2,45105.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (67 days). Requires human approval.,22552.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_428e450b,34178.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,11962.3,0.35,2,False,[],,35.0
txn_3292604f,39010.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,17554.5,0.45,2,False,[],,55.0
txn_19db666a,28176.0,40,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,8452.8,0.3,2,False,[],,30.0
txn_5c309644,2707.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,Base action selected for SUBSCRIPTION_PAYMENT_FAILURE,1488.85,0.55,5,False,[],,55.00000000000001
txn_3d5d1cde,11923.0,40,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,2384.6,0.2,2,False,[],,30.0
txn_583f8eab,38732.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,13556.2,0.35,2,False,[],,45.0
txn_803b3b2c,43534.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,Base action selected for SUBSCRIPTION_PAYMENT_FAILURE,23943.7,0.55,5,False,[],,55.00000000000001
txn_1c1d6376,20959.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,7335.65,0.35,2,False,[],,35.0
txn_be1526fb,41227.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (35 days). Requires human approval.,20613.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_591aebed,10596.0,30,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,2119.2,0.2,2,False,[],,30.0
txn_b82adab9,9059.0,30,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,2717.7,0.3,2,False,[],,30.0
txn_91a06a4a,48359.0,65,HIGH,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (48 days). Requires human approval.,24179.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_d25e5555,23479.0,40,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,Base action selected for SUBSCRIPTION_PAYMENT_FAILURE,12913.45,0.55,5,False,[],,55.00000000000001
txn_48fe30fd,19751.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,6912.85,0.35,2,False,[],,25.0
txn_48e603d8,13429.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,4700.15,0.35,2,False,[],,35.0
txn_0182f6b4,8316.0,30,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,2494.8,0.3,2,False,[],,40.0
txn_181ed320,37792.0,50,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,Base action selected for SUBSCRIPTION_PAYMENT_FAILURE,20785.6,0.55,5,False,[],,45.00000000000001
txn_99e4abbb,48790.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (43 days). Requires human approval.,24395.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_b55fb26c,21076.0,40,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,6322.8,0.3,2,False,[],,20.0
txn_e649469d,44355.0,40,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,17742.0,0.4,2,False,[],,50.0
txn_917a43b8,8651.0,45,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 24 days overdue (escalation stage),4325.5,0.5,50,False,"[""OVERDUE_ESCALATION""]",,60.0
txn_9f717198,48541.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (79 days). Requires human approval.,24270.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_377bf37d,15992.0,40,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,Base action selected for SUBSCRIPTION_PAYMENT_FAILURE,8795.6,0.55,5,False,[],,55.00000000000001
txn_d7d9f9b7,42015.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,14705.25,0.35,2,False,[],,45.0
txn_9ea92e6b,28562.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,9996.7,0.35,2,False,[],,35.0
txn_3f9f330f,26820.0,40,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,5364.0,0.2,2,False,[],,20.0
txn_636802bf,32465.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (76 days). Requires human approval.,16232.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_2b2cd9c9,27516.0,40,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,5503.2,0.2,2,False,[],,20.0
txn_f6174808,31163.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,10907.05,0.35,2,False,[],,25.0
txn_0274608e,49164.0,45,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,17207.4,0.35,2,False,[],,25.0
txn_a9b8b6cb,12634.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (77 days). Requires human approval.,6317.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_efb92c07,5337.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,1867.95,0.35,2,False,[],,45.0
txn_25303f0c,35778.0,35,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 12 days overdue (escalation stage),17889.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,50.0
txn_c84128f1,10687.0,55,MEDIUM,OVERDUE_RECEIVABLE,PAYMENT_REMINDER,Invoice is 5 days overdue (early stage),5343.5,0.5,2,False,"[""OVERDUE_EARLY""]",,40.0
txn_b7487833,4841.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,1936.4,0.4,2,False,[],,50.0
txn_d5ed4aaa,5762.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,4321.5,0.75,5,False,[],,85.0
txn_d3e13e14,43944.0,55,MEDIUM,OVERDUE_RECEIVABLE,PAYMENT_REMINDER,Invoice is 1 days overdue (early stage),21972.0,0.5,2,False,"[""OVERDUE_EARLY""]",,40.0
txn_35b5a82e,2558.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (82 days). Requires human approval.,1279.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_e5ecb34c,18086.0,45,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 15 days overdue (escalation stage),9043.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,60.0
txn_6d9d4853,6770.0,45,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 15 days overdue (escalation stage),3385.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,60.0
txn_17c05119,29132.0,65,HIGH,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 19 days overdue (escalation stage),14566.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,40.0
txn_08e294c0,8373.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (66 days). Requires human approval.,4186.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_7a663ead,41309.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,28916.3,0.7,5,False,[],,80.0
txn_62942a53,32408.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (48 days). Requires human approval.,16204.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_2313fa9e,143.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (54 days). Requires human approval.,71.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_a5b86fb1,28224.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,9878.4,0.35,2,False,[],,45.0
txn_1ad07263,27510.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (85 days). Requires human approval.,13755.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_53313362,11919.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,4171.65,0.35,2,False,[],,45.0
txn_90cd6982,11510.0,45,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 28 days overdue (escalation stage),5755.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,60.0
txn_af021e85,22513.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,10130.85,0.45,2,False,[],,55.0
txn_a9a0ea14,1987.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (50 days). Requires human approval.,993.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_30c324fd,9229.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,3691.6,0.4,2,False,[],,50.0
txn_1261911e,24779.0,45,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,8672.65,0.35,2,False,[],,25.0
txn_46717ba8,14334.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,5016.9,0.35,2,False,[],,45.0
txn_d6f04627,7850.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,2747.5,0.35,2,False,[],,35.0
txn_90cc7249,28143.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (54 days). Requires human approval.,14071.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_18196b8f,4484.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,1569.4,0.35,2,False,[],,45.0
txn_e6080967,8167.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,5716.9,0.7,5,False,[],,80.0
txn_10ed99c9,35186.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,12315.1,0.35,2,False,[],,25.0
txn_6a0bc465,4268.0,45,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 19 days overdue (escalation stage),2134.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,60.0
txn_a993dc82,24048.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (87 days). Requires human approval.,12024.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_902d99a6,20737.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,9331.65,0.45,2,False,[],,55.0
txn_bdc5ed7e,3654.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,1278.9,0.35,2,False,[],,25.0
txn_b7142bb7,48576.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (41 days). Requires human approval.,24288.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_7cd55fd8,30178.0,50,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,12071.2,0.4,2,False,[],,30.0
txn_9cd1d331,9538.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,3338.3,0.35,2,False,[],,45.0
txn_bc862dac,10031.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,3510.85,0.35,2,False,[],,45.0
txn_454a171d,35695.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,12493.25,0.35,2,False,[],,45.0
txn_f0e50bbd,37057.0,45,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 28 days overdue (escalation stage),18528.5,0.5,50,False,"[""OVERDUE_ESCALATION""]",,60.0
txn_a38df466,2441.0,30,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,732.3,0.3,2,False,[],,30.0
txn_9eddee01,43160.0,55,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 14 days overdue (escalation stage),21580.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,40.0
txn_9df5e2ff,21912.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (69 days). Requires human approval.,10956.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_46f3d97f,33469.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,11714.15,0.35,2,False,[],,25.0
txn_a1cd13c3,30379.0,45,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 23 days overdue (escalation stage),15189.5,0.5,50,False,"[""OVERDUE_ESCALATION""]",,50.0
txn_842773ae,4112.0,40,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,1233.6,0.3,2,False,[],,30.0
txn_029622d6,11039.0,40,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,4967.55,0.45,2,False,[],,55.0
txn_76d816c7,42860.0,40,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,17144.0,0.4,2,False,[],,50.0
txn_f9bf1cdc,47045.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,16465.75,0.35,2,False,[],,35.0
txn_6aa5adbf,46749.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (55 days). Requires human approval.,23374.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_6c979dd2,26487.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,9270.45,0.35,2,False,[],,35.0
txn_cfad6c17,34441.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,13776.4,0.4,2,False,[],,50.0
txn_f779900d,16082.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,5628.7,0.35,2,False,[],,25.0
txn_a49b7571,21645.0,35,MEDIUM,OVERDUE_RECEIVABLE,PAYMENT_REMINDER,Invoice is 5 days overdue (early stage),10822.5,0.5,2,False,"[""OVERDUE_EARLY""]",,60.0
txn_0b7ee856,13423.0,45,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 29 days overdue (escalation stage),6711.5,0.5,50,False,"[""OVERDUE_ESCALATION""]",,50.0
txn_4a8b4e27,26816.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,9385.6,0.35,2,False,[],,35.0
txn_81bf6544,43211.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,32408.25,0.75,5,False,[],,85.0
txn_65014da0,42368.0,40,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,16947.2,0.4,2,False,[],,30.0
txn_808df51e,38722.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,27105.4,0.7,5,False,[],,70.0
txn_a094792d,28220.0,50,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,8466.0,0.3,2,False,[],,20.0
txn_d0788370,4926.0,40,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,3694.5,0.75,5,False,[],,75.0
txn_65a718c8,39727.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (58 days). Requires human approval.,19863.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_758e3acb,6541.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,2943.45,0.45,2,False,[],,55.0
txn_27b98cbd,43797.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (46 days). Requires human approval.,21898.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_7d03b7ae,21390.0,65,HIGH,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 22 days overdue (escalation stage),10695.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,40.0
txn_8b4de9be,20309.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,7108.15,0.35,2,False,[],,45.0
txn_150a6bae,17263.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,12084.1,0.7,5,False,[],,60.0
txn_e1adabc2,9359.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,7019.25,0.75,5,False,[],,85.0
txn_e666819b,10720.0,45,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 30 days overdue (escalation stage),5360.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,60.0
txn_b4493d91,9202.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,Base action selected for SUBSCRIPTION_PAYMENT_FAILURE,5061.1,0.55,5,False,[],,65.0
txn_93091ea2,45344.0,45,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 12 days overdue (escalation stage),22672.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,50.0
txn_a2a717a0,23295.0,45,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,8153.25,0.35,2,False,[],,25.0
txn_1df46877,19742.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (67 days). Requires human approval.,9871.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_c6142d7b,20726.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (35 days). Requires human approval.,10363.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_df851a42,7304.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (46 days). Requires human approval.,3652.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_1a6e2ea4,41113.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,28779.1,0.7,5,False,[],,80.0
txn_01cb21fb,49066.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,22079.7,0.45,2,False,[],,55.0
txn_ddff796a,15861.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,5551.35,0.35,2,False,[],,45.0
txn_ddc6e01c,20466.0,65,HIGH,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (43 days). Requires human approval.,10233.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_a7d034a0,28982.0,30,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,5796.4,0.2,2,False,[],,30.0
txn_e3650f7f,19289.0,30,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,3857.8,0.2,2,False,[],,20.0
txn_031dcf9e,485.0,65,HIGH,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 17 days overdue (escalation stage),242.5,0.5,50,False,"[""OVERDUE_ESCALATION""]",,40.0
txn_4567b293,13679.0,30,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,4103.7,0.3,2,False,[],,30.0
txn_ec02c382,42088.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,18939.6,0.45,2,False,[],,55.0
txn_d1992dea,46430.0,45,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,16250.5,0.35,2,False,[],,25.0
txn_bfb3a792,8935.0,35,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 14 days overdue (escalation stage),4467.5,0.5,50,False,"[""OVERDUE_ESCALATION""]",,60.0
txn_a16ae244,24451.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,17115.7,0.7,5,False,[],,70.0
txn_6bf57888,48106.0,55,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 28 days overdue (escalation stage),24053.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,50.0
txn_b9720297,4670.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,1634.5,0.35,2,False,[],,35.0
txn_8ac13a16,16750.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (64 days). Requires human approval.,8375.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_cab10869,25997.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,18197.9,0.7,5,False,[],,70.0
txn_3efdc199,35383.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,12384.05,0.35,2,False,[],,45.0
txn_e1fd641b,11623.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,5230.35,0.45,2,False,[],,45.0
txn_cffc5cdb,14242.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (80 days). Requires human approval.,7121.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_1dc717a5,17819.0,40,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,3563.8,0.2,2,False,[],,30.0
txn_6cd840cd,28884.0,50,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,8665.2,0.3,2,False,[],,20.0
txn_ac674fa4,37845.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,28383.75,0.75,5,False,[],,85.0
txn_79da12d1,19766.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,14824.5,0.75,5,False,[],,85.0
