transaction_id,customer_id,amount,currency,transaction_date,transaction_type,status,failure_reason,customer_type,previous_successful_payments,previous_failed_payments,checkout_abandoned,subscription_status,invoice_due_days,customer_lifetime_value,recovery_attempts,recovered,recovered_amount
txn_a9a0ea14,cust_0179,1987,INR,2026-07-16 07:58:38,invoice,overdue,none,returning,19,3,False,none,50,13805,0,False,0
txn_b4a4b59b,cust_0673,14052,INR,2026-07-02 17:06:38,subscription,successful,none,new,1,0,False,active,0,16936,0,True,14052
txn_30c324fd,cust_0287,9229,INR,2026-03-03 23:48:38,subscription,failed,card_declined,new,0,0,False,past_due,0,9229,0,False,0
txn_77ec5cc9,cust_0498,10450,INR,2026-08-05 05:57:38,payment,successful,none,returning,6,1,True,none,0,19888,0,True,10450
txn_8f917ec5,cust_0368,11688,INR,2026-05-22 00:13:38,payment,successful,none,VIP,50,4,False,none,0,108788,0,True,11688
txn_2a8a82d0,cust_0227,424,INR,2026-07-27 11:49:38,invoice,successful,none,new,1,0,False,none,0,1194,0,True,424
txn_dbd63595,cust_0545,3059,INR,2026-08-02 21:49:38,checkout,successful,none,returning,1,1,True,none,0,4797,0,True,3059
txn_137d0904,cust_0659,37878,INR,2026-04-23 23:55:38,subscription,successful,none,new,0,0,False,active,0,37878,0,True,37878
txn_d5effd9c,cust_0060,4149,INR,2026-05-23 15:15:38,payment,successful,none,VIP,22,1,False,none,0,76705,0,True,4149
txn_1261911e,cust_0733,24779,INR,2026-08-11 02:39:38,checkout,abandoned,none,VIP,55,5,True,none,0,274039,0,False,0
txn_e4aa14bc,cust_0003,39402,INR,2026-06-15 07:40:38,checkout,successful,none,VIP,77,4,False,none,0,167838,0,True,39402
txn_46717ba8,cust_0140,14334,INR,2026-03-13 22:57:38,checkout,abandoned,none,VIP,49,0,True,none,0,193380,0,False,0
txn_afa20817,cust_0292,35127,INR,2026-06-26 05:26:38,payment,successful,none,returning,13,2,False,none,0,88596,0,True,35127
txn_d6f04627,cust_0630,7850,INR,2026-08-06 21:58:38,checkout,abandoned,none,returning,12,1,True,none,0,24110,0,False,0
txn_90cc7249,cust_0729,28143,INR,2026-04-28 22:29:38,invoice,overdue,none,returning,11,0,False,none,54,64685,0,False,0
txn_18196b8f,cust_0129,4484,INR,2026-02-28 23:06:38,checkout,abandoned,none,new,0,0,True,none,0,4484,0,False,0
txn_5d508003,cust_0679,3700,INR,2026-08-09 22:19:38,invoice,successful,none,new,0,0,False,none,0,3700,0,True,3700
txn_0c9730a3,cust_0025,41129,INR,2026-07-24 15:14:38,invoice,successful,none,returning,16,3,False,none,0,75929,0,True,41129
txn_e6080967,cust_0074,8167,INR,2026-03-15 03:03:38,subscription,failed,network_error,new,1,0,False,past_due,0,12900,0,False,0
txn_fecf2805,cust_0086,32735,INR,2026-08-19 20:11:38,payment,successful,none,returning,5,2,True,none,0,43120,0,True,32735
txn_ce0b4a0e,cust_0584,22162,INR,2026-02-28 21:22:38,subscription,successful,none,VIP,92,5,False,active,0,180034,0,True,22162
txn_da898ba7,cust_0353,17116,INR,2026-07-05 14:56:38,invoice,successful,none,VIP,100,4,False,none,0,378416,0,True,17116
txn_10ed99c9,cust_0731,35186,INR,2026-03-06 04:00:38,checkout,abandoned,none,returning,4,3,True,none,0,43794,0,False,0
txn_62fad852,cust_0918,4790,INR,2026-06-17 21:31:38,checkout,successful,none,new,0,0,False,none,0,4790,0,True,4790
txn_c1068770,cust_0168,25517,INR,2026-05-06 11:31:38,checkout,successful,none,VIP,74,3,False,none,0,239969,0,True,25517
txn_6a0bc465,cust_0500,4268,INR,2026-07-02 11:55:38,invoice,overdue,none,new,1,0,False,none,19,7356,0,False,0
txn_a993dc82,cust_0402,24048,INR,2026-05-07 03:08:38,invoice,overdue,none,returning,13,3,False,none,87,74280,0,False,0
txn_9e1e71cc,cust_0286,10568,INR,2026-08-22 10:00:38,subscription,successful,none,VIP,56,5,False,active,0,207184,0,True,10568
txn_902d99a6,cust_0593,20737,INR,2026-06-03 16:17:38,payment,failed,authentication_failure,new,1,0,False,none,0,23915,0,False,0
txn_bdc5ed7e,cust_0888,3654,INR,2026-04-23 13:48:38,checkout,abandoned,none,returning,5,3,True,none,0,23269,0,False,0
txn_b7142bb7,cust_0720,48576,INR,2026-06-20 15:22:38,invoice,overdue,none,new,1,0,False,none,41,50841,0,False,0
txn_57a4936f,cust_0448,7325,INR,2026-07-08 09:29:38,checkout,successful,none,VIP,67,0,False,none,0,142933,0,True,7325
txn_ab618ecc,cust_0294,36151,INR,2026-04-16 09:42:38,payment,successful,none,returning,16,3,False,none,0,62087,0,True,36151
txn_7cd55fd8,cust_0236,30178,INR,2026-05-04 01:43:38,payment,failed,card_declined,VIP,98,4,False,none,0,186684,0,False,0
txn_9cd1d331,cust_0793,9538,INR,2026-03-14 19:30:38,checkout,abandoned,none,new,0,0,True,none,0,9538,0,False,0
txn_176e15b7,cust_0325,3776,INR,2026-05-06 19:01:38,checkout,successful,none,new,1,0,False,none,0,8275,0,True,3776
txn_f81c036e,cust_0688,41396,INR,2026-08-10 14:30:38,subscription,successful,none,new,1,0,True,active,0,43538,0,True,41396
txn_bc862dac,cust_0028,10031,INR,2026-06-20 15:02:38,checkout,abandoned,none,new,1,0,True,none,0,14654,0,False,0
txn_454a171d,cust_0209,35695,INR,2026-05-03 21:50:38,checkout,abandoned,none,new,0,0,True,none,0,35695,0,False,0
txn_fc731dca,cust_0962,33491,INR,2026-03-17 16:42:38,subscription,successful,none,VIP,89,4,False,active,0,373560,0,True,33491
txn_3217ae7e,cust_0656,671,INR,2026-03-27 15:25:38,checkout,successful,none,VIP,52,4,False,none,0,148507,0,True,671
txn_3fa5249b,cust_0287,24379,INR,2026-03-21 07:38:38,invoice,successful,none,VIP,26,0,False,none,0,77367,0,True,24379
txn_f0e50bbd,cust_0384,37057,INR,2026-06-04 10:01:38,invoice,overdue,none,new,0,0,False,none,28,37057,0,False,0
txn_e362bdb9,cust_0554,22708,INR,2026-04-01 22:38:38,payment,successful,none,new,0,0,False,none,0,22708,0,True,22708
txn_a38df466,cust_0063,2441,INR,2026-05-16 06:29:38,subscription,failed,insufficient_funds,returning,2,2,False,past_due,0,7405,0,False,0
txn_0e8d6bd0,cust_0854,5070,INR,2026-07-03 04:07:38,subscription,successful,none,returning,7,0,False,active,0,24306,0,True,5070
txn_97a3846b,cust_0202,23185,INR,2026-04-17 09:02:38,payment,successful,none,new,0,0,False,none,0,23185,0,True,23185
txn_32f25cb6,cust_0861,7308,INR,2026-03-25 18:17:38,invoice,successful,none,returning,18,2,False,none,0,21618,0,True,7308
txn_9eddee01,cust_0415,43160,INR,2026-08-01 06:21:38,invoice,overdue,none,VIP,87,5,False,none,14,232124,0,False,0
txn_1de75303,cust_0435,33913,INR,2026-04-29 06:58:38,invoice,successful,none,VIP,74,0,False,none,0,122491,0,True,33913
txn_0bbbcae0,cust_0680,48324,INR,2026-08-16 20:06:38,subscription,successful,none,new,0,0,False,active,0,48324,0,True,48324
txn_9df5e2ff,cust_0213,21912,INR,2026-08-10 01:04:38,invoice,overdue,none,returning,7,2,False,none,69,45852,0,False,0
txn_a0dfb483,cust_0559,28918,INR,2026-03-31 22:49:38,subscription,successful,none,returning,8,2,False,active,0,48606,0,True,28918
txn_46f3d97f,cust_0168,33469,INR,2026-03-12 15:20:38,checkout,abandoned,none,returning,6,3,True,none,0,56137,0,False,0
txn_f91ed612,cust_0344,46001,INR,2026-06-20 05:59:38,invoice,successful,none,VIP,25,0,False,none,0,126126,0,True,46001
txn_b8e9492f,cust_0005,39733,INR,2026-06-01 13:16:38,subscription,successful,none,new,0,0,False,active,0,39733,0,True,39733
txn_a1cd13c3,cust_0491,30379,INR,2026-03-17 07:35:38,invoice,overdue,none,returning,14,1,False,none,23,66625,0,False,0
txn_842773ae,cust_0129,4112,INR,2026-06-27 18:35:38,payment,failed,insufficient_funds,VIP,67,2,False,none,0,271643,0,False,0
txn_512fca9b,cust_0549,12580,INR,2026-07-01 01:31:38,payment,successful,none,VIP,80,1,False,none,0,57780,0,True,12580
txn_029622d6,cust_0467,11039,INR,2026-06-07 14:42:38,subscription,failed,authentication_failure,VIP,34,0,False,canceled,0,167643,0,False,0
txn_76d816c7,cust_0799,42860,INR,2026-07-21 17:23:38,subscription,failed,card_declined,VIP,27,0,False,past_due,0,154235,0,False,0
txn_f9bf1cdc,cust_0879,47045,INR,2026-03-08 09:55:38,checkout,abandoned,none,returning,5,1,True,none,0,61635,0,False,0
txn_5fa9aa3f,cust_0358,44520,INR,2026-08-02 23:33:38,payment,successful,none,VIP,81,5,False,none,0,381642,0,True,44520
txn_6aa5adbf,cust_0958,46749,INR,2026-03-24 06:04:38,invoice,overdue,none,new,1,0,False,none,55,48136,0,False,0
txn_6c979dd2,cust_0789,26487,INR,2026-03-24 23:40:38,checkout,abandoned,none,returning,14,2,True,none,0,38149,0,False,0
txn_cfad6c17,cust_0295,34441,INR,2026-06-16 14:43:38,payment,failed,card_declined,returning,1,0,False,none,0,37944,0,False,0
txn_eb7f557c,cust_0201,46803,INR,2026-08-05 01:22:38,checkout,successful,none,returning,20,1,False,none,0,86663,0,True,46803
txn_f779900d,cust_0639,16082,INR,2026-05-26 21:08:38,checkout,abandoned,none,VIP,21,3,True,none,0,30236,0,False,0
txn_18280c6f,cust_0052,16041,INR,2026-03-30 16:21:38,invoice,successful,none,new,1,0,False,none,0,20578,0,True,16041
txn_a49b7571,cust_0764,21645,INR,2026-07-20 06:26:38,invoice,overdue,none,VIP,32,0,False,none,5,55789,0,False,0
txn_5b806092,cust_0411,2242,INR,2026-06-01 23:57:38,subscription,successful,none,returning,18,1,False,active,0,49816,0,True,2242
txn_0b7ee856,cust_0327,13423,INR,2026-08-05 00:15:38,invoice,overdue,none,returning,17,1,False,none,29,71801,0,False,0
txn_a59c4fbb,cust_0484,37485,INR,2026-04-20 05:46:38,invoice,successful,none,VIP,31,2,False,none,0,150604,0,True,37485
txn_e5ab073c,cust_0832,18688,INR,2026-04-22 21:18:38,subscription,successful,none,new,0,0,False,active,0,18688,0,True,18688
txn_4a8b4e27,cust_0434,26816,INR,2026-05-19 02:05:38,checkout,abandoned,none,returning,5,1,True,none,0,42026,0,False,0
txn_af487f5d,cust_0738,38913,INR,2026-08-18 20:30:38,subscription,successful,none,returning,5,2,True,active,0,41518,0,True,38913
txn_81bf6544,cust_0560,43211,INR,2026-05-23 19:06:38,payment,failed,temporary_bank_error,returning,2,0,False,none,0,49193,0,False,0
txn_f9cd9dbb,cust_0287,1678,INR,2026-05-16 23:14:38,checkout,successful,none,new,0,0,False,none,0,1678,0,True,1678
txn_65014da0,cust_0328,42368,INR,2026-08-05 18:23:38,payment,failed,card_declined,returning,7,3,False,none,0,57376,0,False,0
txn_808df51e,cust_0841,38722,INR,2026-04-16 15:40:38,payment,failed,network_error,VIP,95,1,False,none,0,137522,0,False,0
txn_4197e55c,cust_0178,20397,INR,2026-04-09 23:38:38,payment,successful,none,VIP,49,2,False,none,0,156715,0,True,20397
txn_8a610be0,cust_0637,44857,INR,2026-03-18 05:00:38,payment,successful,none,VIP,49,0,False,none,0,174707,0,True,44857
txn_57421f21,cust_0404,15988,INR,2026-08-06 15:18:38,invoice,successful,none,new,0,0,False,none,0,15988,0,True,15988
txn_a094792d,cust_0874,28220,INR,2026-08-27 07:28:38,payment,failed,insufficient_funds,VIP,58,3,False,none,0,179020,0,False,0
txn_d0788370,cust_0358,4926,INR,2026-03-24 05:55:38,payment,failed,temporary_bank_error,VIP,90,1,True,none,0,230196,0,False,0
txn_65a718c8,cust_0634,39727,INR,2026-07-26 20:07:38,invoice,overdue,none,VIP,57,1,False,none,58,112402,0,False,0
txn_30df1c1f,cust_0486,27768,INR,2026-04-25 05:56:38,subscription,successful,none,returning,12,0,False,active,0,43968,0,True,27768
txn_758e3acb,cust_0891,6541,INR,2026-05-09 01:53:38,subscription,failed,authentication_failure,new,0,0,False,canceled,0,6541,0,False,0
txn_27b98cbd,cust_0026,43797,INR,2026-05-17 13:49:38,invoice,overdue,none,new,1,0,False,none,46,45619,0,False,0
txn_15b30ac6,cust_0446,27960,INR,2026-05-18 17:01:38,invoice,successful,none,returning,17,0,False,none,0,63575,0,True,27960
txn_7d03b7ae,cust_0192,21390,INR,2026-08-27 05:08:38,invoice,overdue,none,VIP,97,5,False,none,22,497175,0,False,0
txn_f0c91e85,cust_0580,15949,INR,2026-04-27 03:57:38,checkout,successful,none,VIP,33,1,False,none,0,119866,0,True,15949
txn_b9f7fa7c,cust_0390,21249,INR,2026-04-13 19:06:38,invoice,successful,none,returning,1,1,False,none,0,24774,0,True,21249
txn_febbb59d,cust_0128,4847,INR,2026-03-31 12:50:38,checkout,successful,none,returning,4,3,False,none,0,17647,0,True,4847
txn_52933abc,cust_0889,9214,INR,2026-08-06 23:19:38,checkout,successful,none,returning,12,0,False,none,0,67738,0,True,9214
txn_8b4de9be,cust_0539,20309,INR,2026-08-16 18:41:38,checkout,abandoned,none,returning,2,0,True,none,0,27223,0,False,0
txn_150a6bae,cust_0536,17263,INR,2026-08-14 23:12:38,subscription,failed,network_error,returning,18,3,False,past_due,0,77797,0,False,0
txn_e1adabc2,cust_0127,9359,INR,2026-08-10 22:54:38,payment,failed,temporary_bank_error,new,0,0,False,none,0,9359,0,False,0
txn_d885d524,cust_0506,41096,INR,2026-03-27 08:17:38,payment,successful,none,returning,6,0,False,none,0,63830,0,True,41096
txn_e666819b,cust_0872,10720,INR,2026-03-18 02:25:38,invoice,overdue,none,new,1,0,False,none,30,12947,0,False,0
txn_f1425387,cust_0802,2842,INR,2026-07-14 06:45:38,payment,successful,none,returning,7,0,False,none,0,14140,0,True,2842
txn_b4493d91,cust_0373,9202,INR,2026-03-02 08:55:38,subscription,failed,unknown,new,1,0,False,canceled,0,12063,0,False,0
txn_93091ea2,cust_0827,45344,INR,2026-03-28 07:29:38,invoice,overdue,none,VIP,55,2,False,none,12,249009,0,False,0
txn_91714370,cust_0051,32608,INR,2026-05-26 23:07:38,checkout,successful,none,VIP,68,4,False,none,0,341192,0,True,32608
txn_40c5258b,cust_0261,24523,INR,2026-04-09 01:44:38,subscription,successful,none,returning,3,2,False,active,0,35380,0,True,24523
txn_a2a717a0,cust_0950,23295,INR,2026-04-20 12:36:38,checkout,abandoned,none,VIP,45,5,True,none,0,144435,0,False,0
txn_bf5d18b9,cust_0678,48689,INR,2026-04-23 12:59:38,subscription,successful,none,returning,18,3,False,active,0,81269,0,True,48689
txn_1df46877,cust_0321,19742,INR,2026-05-02 04:03:38,invoice,overdue,none,new,0,0,False,none,67,19742,0,False,0
txn_a07cf2a4,cust_0250,399,INR,2026-03-14 11:07:38,checkout,successful,none,new,1,0,False,none,0,2688,0,True,399
txn_8e11bb78,cust_0612,47862,INR,2026-06-10 08:35:38,invoice,successful,none,VIP,63,4,False,none,0,95679,0,True,47862
txn_e5105e7e,cust_0611,47333,INR,2026-08-25 17:57:38,payment,successful,none,new,1,0,False,none,0,51117,0,True,47333
txn_a9f52173,cust_0581,11386,INR,2026-04-24 14:32:38,subscription,successful,none,new,1,0,False,active,0,15546,0,True,11386
txn_c6142d7b,cust_0651,20726,INR,2026-07-23 08:51:38,invoice,overdue,none,returning,1,1,False,none,35,21460,0,False,0
txn_df851a42,cust_0040,7304,INR,2026-06-01 18:44:38,invoice,overdue,none,VIP,36,5,False,none,46,26708,0,False,0
txn_ac58abb3,cust_0320,36952,INR,2026-07-23 04:48:38,payment,successful,none,new,1,0,False,none,0,39311,0,True,36952
txn_9856d2f4,cust_0845,44912,INR,2026-08-02 16:17:38,subscription,successful,none,new,1,0,False,active,0,48120,0,True,44912
txn_b6f3ae51,cust_0282,23207,INR,2026-05-02 11:17:38,payment,successful,none,new,1,0,False,none,0,26639,0,True,23207
txn_745fb5bf,cust_0928,44379,INR,2026-04-15 07:55:38,invoice,successful,none,new,1,0,False,none,0,45788,0,True,44379
txn_58d88a5d,cust_0357,12711,INR,2026-05-09 17:35:38,checkout,successful,none,returning,11,0,False,none,0,41597,0,True,12711
txn_1a6e2ea4,cust_0238,41113,INR,2026-06-11 07:33:38,payment,failed,network_error,returning,4,0,False,none,0,58729,0,False,0
txn_42ac519d,cust_0706,49632,INR,2026-04-10 16:00:38,subscription,successful,none,returning,2,3,False,active,0,52854,0,True,49632
txn_fa3be474,cust_0257,16316,INR,2026-04-28 07:59:38,invoice,successful,none,returning,4,1,False,none,0,21160,0,True,16316
txn_01cb21fb,cust_0264,49066,INR,2026-06-23 03:19:38,payment,failed,authentication_failure,new,0,0,True,none,0,49066,0,False,0
txn_7c7b01c7,cust_0402,43026,INR,2026-06-29 16:48:38,invoice,successful,none,new,0,0,False,none,0,43026,0,True,43026
txn_ddff796a,cust_0021,15861,INR,2026-05-07 19:55:38,checkout,abandoned,none,new,1,0,True,none,0,16965,0,False,0
txn_ddc6e01c,cust_0034,20466,INR,2026-07-25 21:41:38,invoice,overdue,none,VIP,62,5,False,none,43,325630,0,False,0
txn_a7d034a0,cust_0824,28982,INR,2026-06-30 02:28:38,payment,failed,unknown,new,0,0,False,none,0,28982,0,False,0
txn_89af33ce,cust_0515,2621,INR,2026-05-24 23:34:38,checkout,successful,none,returning,3,2,False,none,0,7862,0,True,2621
txn_862e3674,cust_0048,19615,INR,2026-06-28 16:11:38,checkout,successful,none,VIP,38,4,False,none,0,93297,0,True,19615
txn_fa3c05fb,cust_0786,30992,INR,2026-03-24 17:19:38,checkout,successful,none,returning,15,3,False,none,0,95822,0,True,30992
txn_e3650f7f,cust_0293,19289,INR,2026-07-06 23:07:38,payment,failed,unknown,VIP,53,1,False,none,0,82677,0,False,0
txn_ed5c7de6,cust_0231,40407,INR,2026-03-31 03:56:38,checkout,successful,none,new,0,0,False,none,0,40407,0,True,40407
txn_811848c6,cust_0329,42207,INR,2026-07-28 21:27:38,payment,successful,none,new,1,0,False,none,0,43911,0,True,42207
txn_6f2900e7,cust_0925,8390,INR,2026-04-19 15:33:38,invoice,successful,none,returning,3,3,False,none,0,15140,0,True,8390
txn_dc82a6f2,cust_0762,45012,INR,2026-07-19 14:20:38,payment,successful,none,new,1,0,False,none,0,47384,0,True,45012
txn_6f4b3b2a,cust_0581,16234,INR,2026-05-02 05:37:38,invoice,successful,none,new,1,0,False,none,0,20360,0,True,16234
txn_55de0794,cust_0141,1863,INR,2026-05-05 23:08:38,checkout,successful,none,VIP,85,5,False,none,0,358523,0,True,1863
txn_63381200,cust_0383,39084,INR,2026-08-14 18:35:38,payment,successful,none,new,0,0,False,none,0,39084,0,True,39084
txn_031dcf9e,cust_0795,485,INR,2026-04-23 01:47:38,invoice,overdue,none,VIP,68,5,False,none,17,324505,0,False,0
txn_6c35ac55,cust_0654,14062,INR,2026-05-04 07:23:38,checkout,successful,none,returning,2,1,False,none,0,20242,0,True,14062
txn_0248f6ba,cust_0009,3214,INR,2026-05-01 22:04:38,checkout,successful,none,VIP,46,2,False,none,0,179992,0,True,3214
txn_5dc85794,cust_0246,4609,INR,2026-06-26 01:44:38,subscription,successful,none,returning,18,0,False,active,0,20179,0,True,4609
txn_9225ee1e,cust_0050,11406,INR,2026-08-12 15:52:38,payment,successful,none,returning,4,1,False,none,0,21418,0,True,11406
txn_0d755338,cust_0101,9858,INR,2026-07-14 17:37:38,payment,successful,none,new,0,0,False,none,0,9858,0,True,9858
txn_e29f9550,cust_0903,13009,INR,2026-03-17 06:12:38,payment,successful,none,VIP,69,4,False,none,0,116164,0,True,13009
txn_053ccee9,cust_0551,692,INR,2026-05-22 00:26:38,subscription,successful,none,VIP,31,5,False,active,0,137805,0,True,692
txn_c46281bf,cust_0664,33541,INR,2026-08-22 08:18:38,checkout,successful,none,returning,14,3,True,none,0,61653,0,True,33541
txn_1426faf8,cust_0800,45893,INR,2026-05-08 12:09:38,payment,successful,none,new,1,0,False,none,0,46465,0,True,45893
txn_d0f092be,cust_0107,1907,INR,2026-05-24 16:38:38,checkout,successful,none,new,0,0,True,none,0,1907,0,True,1907
txn_3a9b62c0,cust_0638,38382,INR,2026-05-11 23:56:38,payment,successful,none,returning,10,2,False,none,0,64642,0,True,38382
txn_572a59de,cust_0347,26014,INR,2026-08-07 11:58:38,checkout,successful,none,returning,4,1,False,none,0,42874,0,True,26014
txn_8e132989,cust_0705,44949,INR,2026-05-11 11:49:38,payment,successful,none,VIP,84,4,False,none,0,372633,0,True,44949
txn_da2836a6,cust_0760,7082,INR,2026-08-21 08:03:38,subscription,successful,none,returning,13,3,False,active,0,71497,0,True,7082
txn_843cb0de,cust_0201,30165,INR,2026-08-16 13:40:38,payment,successful,none,VIP,87,3,False,none,0,277767,0,True,30165
txn_abea6762,cust_0684,45148,INR,2026-05-22 13:55:38,checkout,successful,none,returning,3,2,False,none,0,53950,0,True,45148
txn_228391bd,cust_0001,47778,INR,2026-08-02 22:07:38,subscription,successful,none,returning,4,0,False,active,0,64754,0,True,47778
txn_9752ccba,cust_0384,44070,INR,2026-03-27 06:52:38,payment,successful,none,new,1,0,False,none,0,48759,0,True,44070
txn_4567b293,cust_0028,13679,INR,2026-04-05 06:49:38,subscription,failed,insufficient_funds,returning,13,2,False,canceled,0,60336,0,False,0
txn_5491085e,cust_0222,31756,INR,2026-04-11 11:55:38,payment,successful,none,returning,18,1,True,none,0,41188,0,True,31756
txn_ec02c382,cust_0747,42088,INR,2026-07-11 20:17:38,payment,failed,authentication_failure,new,0,0,False,none,0,42088,0,False,0
txn_d1992dea,cust_0971,46430,INR,2026-04-26 18:02:38,checkout,abandoned,none,VIP,34,5,True,none,0,110112,0,False,0
txn_dfad4543,cust_0066,14718,INR,2026-03-05 14:49:38,checkout,successful,none,new,1,0,False,none,0,15626,0,True,14718
txn_70697ab1,cust_0175,35700,INR,2026-04-17 13:25:38,invoice,successful,none,new,0,0,False,none,0,35700,0,True,35700
txn_ba2dd2fd,cust_0714,7585,INR,2026-04-27 08:43:38,invoice,successful,none,VIP,71,5,False,none,0,74112,0,True,7585
txn_f736e151,cust_0853,40261,INR,2026-08-13 09:16:38,checkout,successful,none,VIP,81,2,False,none,0,378517,0,True,40261
txn_bfb3a792,cust_0503,8935,INR,2026-05-15 09:00:38,invoice,overdue,none,new,0,0,False,none,14,8935,0,False,0
txn_d730ad83,cust_0567,48450,INR,2026-08-25 06:22:38,payment,successful,none,VIP,88,5,False,none,0,165930,0,True,48450
txn_7d6ad091,cust_0417,41508,INR,2026-08-03 13:48:38,checkout,successful,none,new,0,0,False,none,0,41508,0,True,41508
txn_6aabe77f,cust_0460,24120,INR,2026-06-10 00:00:38,checkout,successful,none,new,1,0,False,none,0,25466,0,True,24120
txn_4eec02bb,cust_0091,36836,INR,2026-07-15 21:23:38,payment,successful,none,VIP,47,4,False,none,0,80922,0,True,36836
txn_7bbce7df,cust_0512,13677,INR,2026-03-05 21:16:38,payment,successful,none,new,1,0,False,none,0,18221,0,True,13677
txn_bdcbe118,cust_0432,14636,INR,2026-04-15 09:09:38,subscription,successful,none,new,0,0,False,active,0,14636,0,True,14636
txn_a434197c,cust_0318,49534,INR,2026-07-17 00:04:38,payment,successful,none,VIP,97,0,False,none,0,290773,0,True,49534
txn_a16ae244,cust_0350,24451,INR,2026-07-27 14:56:38,subscription,failed,network_error,VIP,73,1,False,past_due,0,388721,0,False,0
txn_6bf57888,cust_0619,48106,INR,2026-06-01 15:58:38,invoice,overdue,none,VIP,39,1,False,none,28,170527,0,False,0
txn_b9720297,cust_0854,4670,INR,2026-03-18 19:33:38,checkout,abandoned,none,VIP,43,2,True,none,0,49648,0,False,0
txn_8ac13a16,cust_0889,16750,INR,2026-05-16 18:19:38,invoice,overdue,none,returning,6,0,False,none,64,28702,0,False,0
txn_cab10869,cust_0613,25997,INR,2026-04-07 11:06:38,payment,failed,network_error,returning,12,2,False,none,0,41597,0,False,0
txn_49baa7bc,cust_0223,20675,INR,2026-04-29 00:01:38,invoice,successful,none,new,0,0,False,none,0,20675,0,True,20675
txn_867368ac,cust_0794,48392,INR,2026-06-10 07:30:38,checkout,successful,none,VIP,25,5,False,none,0,148667,0,True,48392
txn_3efdc199,cust_0476,35383,INR,2026-04-05 19:47:38,checkout,abandoned,none,new,1,0,True,none,0,36146,0,False,0
txn_e1fd641b,cust_0496,11623,INR,2026-04-19 17:22:38,payment,failed,authentication_failure,VIP,44,2,False,none,0,67107,0,False,0
txn_cffc5cdb,cust_0482,14242,INR,2026-03-03 15:19:38,invoice,overdue,none,new,1,0,True,none,80,18451,0,False,0
txn_bf02fc3e,cust_0999,14934,INR,2026-07-14 23:16:38,checkout,successful,none,new,0,0,False,none,0,14934,0,True,14934
txn_1dc717a5,cust_0632,17819,INR,2026-06-26 13:40:38,payment,failed,unknown,VIP,49,0,False,none,0,207596,0,False,0
txn_9e59e898,cust_0924,20591,INR,2026-06-09 10:09:38,checkout,successful,none,new,0,0,False,none,0,20591,0,True,20591
txn_57d9efa5,cust_0160,49958,INR,2026-05-25 18:42:38,checkout,successful,none,VIP,23,1,False,none,0,114105,0,True,49958
txn_6cd840cd,cust_0121,28884,INR,2026-05-13 11:26:38,subscription,failed,insufficient_funds,VIP,85,3,False,past_due,0,116689,0,False,0
txn_ac674fa4,cust_0507,37845,INR,2026-06-07 09:33:38,subscription,failed,temporary_bank_error,returning,7,0,False,canceled,0,52384,0,False,0
txn_79da12d1,cust_0521,19766,INR,2026-08-09 18:45:38,subscription,failed,temporary_bank_error,new,1,0,False,past_due,0,20889,0,False,0
txn_93c89ac6,cust_0632,25221,INR,2026-07-14 11:56:38,checkout,successful,none,returning,6,1,False,none,0,29949,0,True,25221
txn_2a668f65,cust_0598,25108,INR,2026-04-04 08:12:38,invoice,successful,none,VIP,74,4,False,none,0,167114,0,True,25108
txn_308271a9,cust_0583,25247,INR,2026-07-08 23:43:38,payment,successful,none,returning,3,0,False,none,0,40061,0,True,25247
txn_c129ed51,cust_0803,40805,INR,2026-05-23 05:43:38,subscription,successful,none,returning,5,2,False,active,0,49395,0,True,40805
txn_7ad420fe,cust_0277,48903,INR,2026-04-12 00:12:38,subscription,successful,none,returning,7,1,False,active,0,69595,0,True,48903
txn_ece9feca,cust_0484,16965,INR,2026-06-22 20:24:38,invoice,overdue,none,returning,4,3,False,none,27,33257,0,False,0
txn_d5c0f934,cust_0180,23822,INR,2026-07-24 02:05:38,checkout,successful,none,returning,8,1,False,none,0,52966,0,True,23822
txn_9ae32c82,cust_0210,29575,INR,2026-04-05 22:29:38,checkout,successful,none,returning,1,2,False,none,0,31411,0,True,29575
txn_98233384,cust_0624,40828,INR,2026-03-26 06:08:38,invoice,overdue,none,returning,16,0,False,none,48,81420,0,False,0
txn_76c07cf3,cust_0860,21249,INR,2026-07-27 01:53:38,payment,successful,none,returning,13,2,False,none,0,32520,0,True,21249
txn_15fcde9f,cust_0281,2566,INR,2026-06-15 19:40:38,checkout,successful,none,new,1,0,False,none,0,4804,0,True,2566
txn_c7ee0ea0,cust_0441,26443,INR,2026-03-01 15:57:38,subscription,failed,network_error,returning,19,2,True,canceled,0,107060,0,False,0
txn_66f0dbff,cust_0599,42205,INR,2026-08-06 17:25:38,payment,failed,authentication_failure,new,0,0,False,none,0,42205,0,False,0
txn_a450f862,cust_0267,14183,INR,2026-05-28 05:59:38,invoice,overdue,none,VIP,77,0,False,none,68,265049,0,False,0
txn_3111387a,cust_0967,103,INR,2026-06-14 10:50:38,subscription,failed,temporary_bank_error,new,0,0,False,canceled,0,103,0,False,0
txn_a4fbf932,cust_0210,44867,INR,2026-06-05 18:30:38,invoice,overdue,none,returning,7,2,False,none,24,73308,0,False,0
txn_076be2a4,cust_0778,18334,INR,2026-04-02 11:55:38,invoice,overdue,none,new,1,0,False,none,42,22184,0,False,0
