transaction_id,amount,revenue_at_risk,risk_level,root_cause,deterministic_action,ai_action,final_action,policy_approved,policy_overridden,attempted,success,amount_recovered,remaining_revenue_at_risk,outcome_reason
txn_2b95ce2d,43820.0,43820.0,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,43820.0,Recovery attempt failed
txn_adc693c9,2130.0,2130.0,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,2130.0,Recovery attempt failed
txn_3c47186e,26358.0,26358.0,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,True,False,True,False,0.0,26358.0,Recovery attempt failed
txn_f474db9a,23987.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_bb0bd5a9,31576.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_09e20506,10806.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_bf7ba717,32619.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_0e37eb86,49748.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_e4515f5b,13094.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_fec3258d,18126.0,18126.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,18126.0,Action was HUMAN_APPROVAL
txn_22e7b91f,27361.0,27361.0,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,True,False,True,False,0.0,27361.0,Recovery attempt failed
txn_4954581f,21160.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_360b5a4b,23514.0,23514.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,23514.0,0.0,Recovery successful
txn_6d06e835,25234.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_078c4033,47870.0,47870.0,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,47870.0,Recovery attempt failed
txn_1e92e33d,26207.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_e77220c4,925.0,925.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,925.0,Recovery attempt failed
txn_848db85e,16395.0,16395.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,16395.0,Action was HUMAN_APPROVAL
txn_3b36b7ba,25175.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_ea94ee92,18364.0,18364.0,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,18364.0,Recovery attempt failed
txn_f751eab3,25143.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_b809b4b6,3736.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_1d3996ee,28411.0,28411.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,28411.0,Recovery attempt failed
txn_f8d92916,47000.0,47000.0,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,True,False,True,False,0.0,47000.0,Recovery attempt failed
txn_7885ec45,14672.0,14672.0,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,True,False,True,True,11737.6,2934.4,Recovery successful
txn_2bfd7deb,22284.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_a60965dc,2219.0,2219.0,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,2219.0,Recovery attempt failed
txn_777d1fe3,17967.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_79ab0e9c,42080.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_83649159,37886.0,37886.0,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,37886.0,Recovery attempt failed
txn_ec2e06d5,281.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_ac3e3f09,31961.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_5762aa3b,26067.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_04b09ce1,28210.0,28210.0,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,SMART_RETRY,SMART_RETRY,True,False,True,True,28210.0,0.0,Recovery successful
txn_2295fca7,9482.0,9482.0,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,9482.0,0.0,Recovery successful
txn_19a0b56d,39254.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_1bfb2ce8,8819.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_0717bbad,18832.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_012486d3,47178.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_7d9ba6ae,10382.0,10382.0,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,True,False,True,False,0.0,10382.0,Recovery attempt failed
txn_cd145a01,24996.0,24996.0,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,24996.0,0.0,Recovery successful
txn_781a45a9,29519.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_1f76f5a4,4753.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_d02146d5,27832.0,27832.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,27832.0,Action was HUMAN_APPROVAL
txn_df8121d4,8550.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_bda5d1ec,46607.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_f6766021,3666.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_f955e5e2,19783.0,19783.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,19783.0,Action was HUMAN_APPROVAL
txn_061702ea,21220.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_0a0e9575,12272.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_92151dc0,37040.0,37040.0,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,37040.0,Recovery attempt failed
txn_1c83a081,45883.0,45883.0,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,45883.0,0.0,Recovery successful
txn_74c211d6,10839.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_d611423e,10549.0,10549.0,HIGH,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,True,False,True,False,0.0,10549.0,Recovery attempt failed
txn_3923bbe6,6255.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_6902cb0a,9163.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_e2026e2a,21818.0,21818.0,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,SMART_RETRY,SMART_RETRY,True,False,True,True,21818.0,0.0,Recovery successful
txn_b9e90912,40034.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_dc765007,10240.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_e1a8b099,27242.0,27242.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,27242.0,Action was HUMAN_APPROVAL
txn_52168a0c,326.0,326.0,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,326.0,Recovery attempt failed
txn_39bc88b4,11206.0,11206.0,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,11206.0,Recovery attempt failed
txn_dd3b729d,32609.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_a8fc96e9,37401.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_894e4418,23485.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_c990d878,38517.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_b3bf5b15,39300.0,39300.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,39300.0,Recovery attempt failed
txn_c80ffe79,20743.0,20743.0,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,SMART_RETRY,SMART_RETRY,True,False,True,False,0.0,20743.0,Recovery attempt failed
txn_070f7b71,48944.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_14a7ea78,35074.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_20ceeca4,45962.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_a2a33203,20035.0,20035.0,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,20035.0,Recovery attempt failed
txn_eadf0a87,33745.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_e147f0df,43174.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_9ea26ea4,42202.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_6ce8b317,29186.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_e39236d2,7920.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_144f6be5,27539.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_73e98bcc,49357.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_415c6a58,25424.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_a2069656,23227.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_c3be6e33,38682.0,38682.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,38682.0,Recovery attempt failed
txn_681f268f,35123.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_bd6ca3f5,26852.0,26852.0,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,True,False,True,False,0.0,26852.0,Recovery attempt failed
txn_b3c53854,3063.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_f0bb5aee,43876.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_79ae1457,22161.0,22161.0,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,22161.0,0.0,Recovery successful
txn_5bdf6820,963.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_fbad143b,33486.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_4525d156,36046.0,36046.0,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,36046.0,Recovery attempt failed
txn_17aff44f,5999.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_47dd7b00,20558.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_aae6ba7e,23861.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_521f42c2,45105.0,45105.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,45105.0,Action was HUMAN_APPROVAL
txn_428e450b,34178.0,34178.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,34178.0,0.0,Recovery successful
txn_99667476,14503.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_66b819a5,31594.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_ecb6dba6,38789.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_32fc7d6f,9902.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_3292604f,39010.0,39010.0,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,39010.0,0.0,Recovery successful
txn_40a013c5,29611.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_19db666a,28176.0,28176.0,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,28176.0,Recovery attempt failed
txn_227fc1b1,41198.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_5c309644,2707.0,2707.0,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,MANDATE_RETRY,MANDATE_RETRY,True,False,True,False,0.0,2707.0,Recovery attempt failed
txn_2a509e5a,24321.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_89fda213,1597.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_3d5d1cde,11923.0,11923.0,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,11923.0,Recovery attempt failed
txn_7cf9602b,37263.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_48f63c24,26431.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_583f8eab,38732.0,38732.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,38732.0,0.0,Recovery successful
txn_803b3b2c,43534.0,43534.0,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,MANDATE_RETRY,MANDATE_RETRY,True,False,True,True,43534.0,0.0,Recovery successful
txn_7553f7a8,27216.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_412ee140,6755.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_1c1d6376,20959.0,20959.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,20959.0,Recovery attempt failed
txn_ed8ed9a7,39651.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_f55a447e,5103.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_414051b9,3325.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_922941a6,2555.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_be1526fb,41227.0,41227.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,41227.0,Action was HUMAN_APPROVAL
txn_9885b0fe,49991.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_41bf6f90,14428.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_591aebed,10596.0,10596.0,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,10596.0,Recovery attempt failed
txn_b82adab9,9059.0,9059.0,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,9059.0,Recovery attempt failed
txn_91a06a4a,48359.0,48359.0,HIGH,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,48359.0,Action was HUMAN_APPROVAL
txn_f8ff5d15,30676.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_d25e5555,23479.0,23479.0,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,MANDATE_RETRY,MANDATE_RETRY,True,False,True,True,23479.0,0.0,Recovery successful
txn_479d5a22,10688.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_48fe30fd,19751.0,19751.0,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,19751.0,0.0,Recovery successful
txn_48e603d8,13429.0,13429.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,13429.0,0.0,Recovery successful
txn_0182f6b4,8316.0,8316.0,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,8316.0,Recovery attempt failed
txn_181ed320,37792.0,37792.0,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,MANDATE_RETRY,MANDATE_RETRY,True,False,True,True,37792.0,0.0,Recovery successful
txn_d0c0c1d5,27329.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_5ea29425,2201.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_690d9b6c,13781.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_85cbe5e3,29744.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_65c665af,10861.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_39e07405,24800.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_79903019,49280.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_adf3ce70,28848.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_99e4abbb,48790.0,48790.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,48790.0,Action was HUMAN_APPROVAL
txn_b4797478,31630.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_0a04f78e,23771.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_35d16945,17186.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_0a498e09,38318.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_e1a62353,45868.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_561e9b12,13608.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_f9389879,6908.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_b55fb26c,21076.0,21076.0,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,21076.0,Recovery attempt failed
txn_205540f3,37992.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_40cc4f5c,12203.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_e649469d,44355.0,44355.0,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,44355.0,Recovery attempt failed
txn_0fdfa1be,6856.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_9a599cab,48608.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_917a43b8,8651.0,8651.0,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,True,False,True,False,0.0,8651.0,Recovery attempt failed
txn_9f717198,48541.0,48541.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,48541.0,Action was HUMAN_APPROVAL
txn_b269813d,37840.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_89c5343e,16042.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_369f4f31,19626.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_e39ae1a4,48952.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_377bf37d,15992.0,15992.0,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,MANDATE_RETRY,MANDATE_RETRY,True,False,True,False,0.0,15992.0,Recovery attempt failed
txn_fc3b280b,25242.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
